a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,Class
-532.3,42.72,-17.33,7.81,-8.51,-4.28,-5.79,-10.07,-3.05,-0.47,-2.54,-1.6,-4.46,0.25,-5.29,-3.22,-3.07,-1.07,-2.02,2.97,1.09,0.55,-0.78,-0.11,0.07,0.95,3.29,1.87,0.44,0.42,-0.88,3.54,2.2,3.02,1.85,2.36,-0.84,1.6,-0.44,1.36,05
-509.24,57.34,-10.06,14.34,3.47,-3.1,-8.13,-11.87,-6.88,-7.18,-8.68,-3.78,-4.11,-2.61,-8.97,0.0,-1.49,-1.65,-0.85,-1.43,-2.95,-2.91,-4.51,-1.55,-5.07,-1.99,-3.3,-0.06,-1.77,-0.17,-3.15,0.05,-4.11,0.33,-0.86,1.93,-1.32,-0.51,-3.84,0.75,05
-538.46,29.19,-12.44,2.77,-11.91,-7.04,-4.45,-13.36,-6.98,-3.32,-3.83,-5.71,-4.75,2.41,-6.31,0.55,-1.35,-1.88,-2.26,1.73,-1.9,1.3,-1.64,1.33,0.33,1.35,-0.64,3.6,2.68,1.41,-1.19,0.9,1.38,0.79,-1.62,-0.88,-0.5,0.16,-0.17,0.65,05
-549.01,54.07,-3.8,14.94,6.61,-9.13,-4.02,0.92,-3.6,-1.74,1.61,-0.24,-1.32,2.66,-2.66,2.24,-3.07,-0.74,-1.02,0.19,-3.41,0.4,-3.51,0.71,-2.42,1.27,-1.31,2.09,-0.29,2.9,0.14,1.19,1.89,3.5,2.11,4.24,1.12,1.49,-0.64,2.44,05
-613.37,54.24,-9.46,15.37,-1.89,-9.31,-7.73,-9.02,-6.34,2.59,-4.17,-1.08,-4.53,-2.3,-1.99,-2.41,-4.58,-2.58,-2.45,-0.05,3.51,1.9,1.56,3.6,-0.22,6.08,1.9,7.2,3.81,9.39,6.19,8.69,2.83,4.2,2.35,4.64,2.03,1.25,1.19,4.38,05
-428.71,39.61,-10.93,11.01,3.92,-13.27,-2.12,-5.71,-5.14,2.17,-2.91,-2.13,2.81,-3.93,-2.22,2.73,-7.45,1.16,-1.07,0.27,-3.14,1.91,-0.25,2.59,1.5,8.35,4.85,14.47,9.23,9.47,4.33,4.05,2.7,5.87,4.16,4.68,0.93,2.72,1.16,2.47,05
-540.1,46.55,-0.75,12.66,-7.15,-3.04,6.82,-4.38,-3.77,-3.98,-1.33,-1.88,-1.28,1.5,-2.58,0.32,0.08,0.48,-0.34,2.19,-0.27,2.94,1.4,2.77,0.33,2.44,3.38,6.69,4.65,5.65,0.99,2.65,4.28,9.01,7.15,6.31,2.43,3.67,1.87,3.98,05
-675.17,68.5,0.59,19.06,19.8,5.72,-2.42,-3.84,-3.2,3.36,-0.58,-1.01,3.32,0.22,-0.66,0.91,0.97,0.63,-2.91,1.27,0.14,-1.06,-4.82,2.1,-1.46,1.64,-2.81,1.18,-0.36,0.57,-0.29,1.61,-0.8,0.21,-1.06,1.53,-1.2,1.67,-1.56,-1.2,05
-468.64,59.67,-20.14,7.11,-5.49,-9.17,-6.69,-16.23,-7.31,-1.72,-4.28,-5.88,-1.81,-2.62,-5.63,-3.6,-1.24,-5.61,-2.9,-0.12,-2.26,3.78,-0.34,1.91,-1.06,0.12,-2.5,1.95,0.5,1.15,2.04,4.27,5.16,5.66,1.61,3.4,-1.54,3.19,1.16,2.33,05
-579.89,50.39,13.18,12.51,2.25,4.72,0.37,1.45,-5.64,-1.37,2.78,-1.95,0.44,-1.12,0.83,1.2,-2.48,-0.36,-1.33,-0.68,-3.04,1.38,-2.16,-0.51,-2.73,1.24,-4.33,1.54,-1.79,0.09,-0.25,2.32,-0.22,1.34,-0.71,1.36,-0.9,0.97,0.72,2.76,05
-577.98,56.38,-6.54,13.54,0.2,-4.31,-0.13,-6.57,-8.22,-1.12,-3.12,-1.03,-4.93,-2.18,1.37,-5.79,-5.52,-1.26,-5.12,-2.9,-1.94,-0.48,-4.27,-0.97,-3.67,-0.58,-1.78,3.16,0.58,5.47,4.14,4.52,0.03,2.47,0.63,1.94,2.64,3.86,3.51,3.39,05
-573.7,49.85,-5.76,8.78,0.5,-2.11,-4.09,-4.11,-9.67,-1.12,-1.92,-4.55,3.73,-2.06,-1.8,2.9,-6.87,-1.12,-0.83,-2.02,-1.38,-0.94,-0.72,-0.62,-3.26,0.02,-2.44,0.37,-0.76,0.72,-1.42,0.41,-1.73,1.73,-0.36,2.5,0.96,1.85,0.94,3.88,05
-580.87,32.86,-8.3,4.37,-11.96,-8.37,-3.99,-9.28,-4.84,-3.52,-2.57,-3.62,-3.21,-1.22,-2.93,-1.07,-0.03,2.37,-0.05,3.67,1.95,2.98,0.16,2.89,1.17,4.29,2.62,2.43,-1.41,1.32,-0.69,-0.13,-1.1,1.01,1.06,2.13,-0.52,1.4,-0.54,0.59,05
-511.14,51.01,-8.5,6.88,3.58,-7.49,2.16,-0.06,-5.71,1.96,-3.75,0.77,-0.2,-0.71,0.07,-0.87,-3.84,-0.3,-1.49,-0.98,-4.05,1.93,-3.09,-0.58,-0.74,1.15,-2.67,2.0,-0.91,2.39,1.61,4.24,1.79,2.89,2.59,3.36,2.16,3.74,2.33,3.4,05
-484.42,37.64,-4.97,5.24,-6.38,-8.12,-4.53,-8.5,-11.81,2.08,-8.12,-4.75,-0.15,-4.53,-2.83,-4.3,-2.03,-3.25,-5.63,-3.62,-3.7,-3.03,-2.27,2.1,-1.27,3.57,0.7,2.51,2.38,4.22,3.75,3.8,0.69,1.98,-0.2,2.08,1.15,1.27,-0.5,2.09,05
-594.65,65.89,3.89,16.26,11.01,5.48,7.3,-1.55,0.15,7.54,-1.7,1.81,4.89,-0.06,-0.58,0.36,-0.73,1.15,-0.39,1.77,-1.04,1.62,-2.28,1.11,-1.84,0.78,-1.71,3.59,-0.82,0.43,-0.41,-0.42,-1.06,1.47,-1.53,0.09,-0.09,-0.62,-1.79,-0.99,05
-558.61,50.9,-16.16,2.47,-10.8,-4.81,0.98,-15.07,-14.81,-1.28,-4.38,-4.17,-5.57,-4.41,-3.02,-4.05,-9.74,-5.99,-4.26,-3.79,-3.18,-2.63,-2.59,1.02,-2.05,0.8,-1.33,2.02,-0.12,2.24,-0.7,4.82,1.53,3.8,1.44,3.71,0.77,1.14,-0.61,1.28,05
-555.72,56.94,-4.18,16.82,4.91,2.98,-3.97,-2.56,-8.55,-0.43,5.74,-6.31,1.38,2.64,-2.12,3.11,-3.27,0.76,2.17,2.24,-0.95,0.74,-2.04,0.22,-0.63,0.79,-1.78,2.17,-1.27,0.39,0.49,-0.86,0.28,0.43,0.12,3.86,0.01,1.46,-0.42,1.8,05
-578.0,27.65,-11.11,-3.62,-10.02,-6.71,-5.98,-11.74,-9.4,-6.14,-5.78,-3.72,-8.82,-3.04,-9.2,-4.4,-4.53,0.6,2.64,4.89,5.15,1.93,-0.25,2.3,1.99,1.28,-1.17,-1.05,-1.66,1.1,-2.4,-1.83,-2.97,-0.25,-0.5,0.99,-0.08,2.2,-0.54,1.49,05
-448.8,49.59,-15.28,13.16,7.44,-11.84,-1.26,-5.11,-18.23,0.26,-2.28,-8.88,-3.27,-1.07,-6.89,-1.11,-7.15,-0.95,-3.71,-2.09,-3.58,-2.05,-3.12,-4.47,-3.64,-1.63,-4.88,-1.68,-3.48,-1.27,-2.71,-2.21,-3.4,-2.71,-4.7,-2.29,-2.89,-0.28,-1.1,1.23,05
-615.66,47.38,-1.35,4.13,-0.69,-6.79,-8.29,-4.94,-11.4,-1.09,-2.81,-7.23,-0.82,-5.23,-0.46,-3.32,-4.85,-0.47,-5.58,-2.55,-4.54,-1.92,-4.83,0.29,-2.06,1.5,-1.0,0.4,-0.92,2.02,1.02,2.35,-0.09,0.03,-1.54,4.34,5.58,7.5,1.62,0.02,05
-536.11,40.46,-10.35,3.66,-0.48,-5.71,-6.64,-4.34,-11.92,-5.96,-2.28,-6.58,-4.52,-1.62,-7.87,0.1,-6.83,-3.34,-4.91,-4.85,-6.16,-1.21,-3.18,-2.34,-3.8,-0.29,-4.41,0.93,1.16,1.89,1.29,2.18,0.36,1.08,0.34,0.94,-0.43,0.45,-1.51,0.3,05
-509.85,30.18,-18.0,0.21,-12.13,-10.6,-8.0,-8.3,-9.31,-1.19,-7.93,0.66,-3.46,-5.01,-0.55,-5.38,-4.1,-3.2,-5.04,-0.57,-2.94,0.79,2.32,3.57,4.03,6.96,3.52,5.69,3.39,4.36,3.07,1.03,-0.56,0.64,-0.71,1.6,-1.02,-2.47,-1.68,0.98,05
-571.16,45.76,-1.89,12.21,-0.77,-1.46,-5.59,-6.3,-13.78,-3.82,-4.0,-4.11,-1.31,-5.06,-2.56,-0.25,-7.99,-2.46,-2.41,-4.15,-6.53,-2.0,-3.6,-4.64,-3.63,-1.83,-5.28,-0.95,-2.84,-1.74,-1.27,-1.16,-0.99,-0.81,-2.56,0.21,-1.05,-0.48,-2.28,-0.36,05
-573.5,46.2,-10.17,4.65,-8.68,-3.13,-5.58,-10.67,-5.97,-1.65,-6.11,-2.08,-7.39,0.32,-6.13,-4.29,-3.6,-4.42,-5.83,-1.76,-1.99,-1.55,0.18,0.32,0.89,1.67,3.09,4.22,2.73,3.92,0.5,2.72,0.2,2.26,1.0,2.13,-0.03,1.08,-0.8,-1.23,05
-526.09,60.48,-10.58,13.76,1.77,-3.1,-12.48,-14.94,-7.71,-6.17,-7.25,-3.19,-1.94,-4.76,-8.54,0.81,-3.27,-1.09,-3.82,-1.45,-3.53,-1.51,-5.1,-3.55,-4.89,-2.33,-4.22,-0.04,-2.25,-1.49,-2.09,-2.53,-4.47,-2.24,-2.35,-2.08,-2.76,-4.15,-5.22,-1.02,05
-558.38,28.77,-11.62,0.11,-10.71,-9.77,-8.15,-16.23,-9.6,-6.02,-5.28,-7.4,-8.72,-2.34,-9.43,1.09,-0.3,3.41,-0.3,2.68,-2.91,1.56,1.4,4.59,2.16,1.6,-2.61,1.7,-1.34,-1.66,-2.83,3.18,2.03,0.8,-0.69,0.33,-1.01,-1.91,-0.97,1.57,05
-617.64,75.94,6.53,9.74,8.46,-6.89,-0.45,-6.45,-6.39,1.74,2.03,1.11,2.74,-1.4,-2.85,2.21,-5.34,-0.07,-0.91,0.0,-4.95,0.47,-3.6,0.71,-1.73,2.8,-2.83,1.66,-1.81,2.65,-1.78,0.52,-0.11,1.03,0.38,1.54,-1.96,-1.46,-3.33,0.28,05
-579.0,41.08,-21.2,3.51,-8.71,-18.66,-10.08,-14.67,-8.7,1.34,-8.35,-3.44,-7.13,-4.61,-5.51,-5.12,-5.78,-5.92,-4.62,-5.77,-0.74,-0.13,-0.44,4.48,2.55,6.9,3.6,8.91,4.09,7.27,-0.91,5.53,1.94,6.28,1.64,2.81,-1.95,0.2,0.38,2.94,05
-588.91,57.23,5.58,16.78,6.94,-3.81,-2.35,-9.22,-6.0,0.63,-4.76,-2.0,4.72,-4.52,-3.49,3.54,-8.71,1.77,-0.9,-3.48,-5.64,-0.49,-7.85,-2.39,-6.14,0.94,-4.62,-0.41,-1.72,-2.12,-3.69,-2.02,-2.72,-0.7,-1.52,-2.33,-4.44,-3.53,-4.53,-1.06,05
-600.49,47.03,8.27,11.55,-0.64,0.3,7.38,-5.88,-4.08,-2.92,-1.86,-1.38,-1.05,1.1,-1.14,1.4,0.59,0.67,-0.26,3.61,-0.73,1.13,-1.73,0.56,-1.11,-0.05,0.08,3.63,3.68,5.89,2.07,2.57,0.64,4.87,5.55,7.19,4.73,5.05,1.54,3.0,05
-585.99,58.57,-9.07,13.26,17.7,-1.23,-1.63,-6.11,-11.98,0.91,0.51,-4.47,1.37,4.0,-3.93,-1.32,3.08,1.12,-7.41,4.09,-2.66,0.75,-5.61,2.14,-1.67,0.12,-2.34,1.88,-2.37,0.47,-0.5,0.85,-0.36,1.8,-3.04,0.1,-0.55,0.07,-1.8,-1.68,05
-501.31,60.86,-9.38,3.52,-1.78,-4.21,-10.81,-16.31,-6.35,-0.6,-7.69,0.29,-0.28,-5.34,-1.53,-2.1,-6.17,-4.77,-4.01,-6.42,-5.13,-1.01,-5.21,-3.36,-3.29,0.16,-4.06,1.81,-0.24,1.43,2.01,2.44,2.56,5.56,5.91,6.15,4.8,4.79,3.33,4.34,05
-535.16,45.59,4.23,7.19,-2.41,2.09,-0.63,-2.17,-6.48,-5.18,1.92,-3.2,-1.38,-1.21,-1.31,-2.12,-4.39,-1.31,-1.66,-2.65,-4.67,0.31,-3.59,-1.45,-3.42,1.32,-5.72,0.76,-3.88,0.58,1.11,5.01,4.0,5.79,1.67,1.68,-1.11,0.84,0.72,4.85,05
-625.12,48.42,3.18,5.55,3.07,-4.3,-4.68,-12.07,-7.34,-2.37,-9.6,-1.31,-9.54,-3.58,-2.57,-8.86,-7.11,-3.0,-6.63,-5.15,-5.91,-3.31,-8.56,-3.31,-5.34,-1.38,-3.42,-0.32,-3.16,2.72,-1.34,3.76,1.31,4.84,0.11,1.27,-1.9,0.81,-0.37,2.54,05
-574.76,50.15,-4.94,10.83,3.87,-1.23,-5.06,-3.82,-15.1,-1.16,-2.54,-5.94,4.12,-1.38,-3.1,1.49,-6.76,-1.35,-1.96,-2.0,-2.2,-1.0,-1.0,-0.3,-3.61,0.25,-2.42,-1.41,-1.25,-0.2,-1.16,-0.38,-2.43,0.7,-1.64,0.9,-0.52,-0.91,-3.44,-1.84,05
-556.71,27.7,-11.15,6.44,-15.22,-11.11,-6.66,-14.53,-6.44,-6.75,-4.36,-4.79,-6.63,-4.07,-7.31,-3.55,-1.7,1.61,-1.47,1.18,-2.54,0.4,-0.27,4.01,0.66,2.75,1.35,2.08,-0.37,-1.04,-2.65,1.56,0.52,1.52,0.65,1.23,-1.59,0.32,-2.15,0.34,05
-550.7,61.22,-6.54,11.95,12.62,-4.81,3.83,1.75,-3.96,0.87,-2.03,2.26,0.79,0.25,3.85,-0.14,-1.97,0.73,-1.3,0.47,-2.31,3.89,-3.65,1.31,-1.17,1.68,-0.06,2.39,-0.7,2.66,0.02,1.56,0.25,1.79,1.27,2.53,0.56,2.34,1.22,1.02,05
-542.48,34.17,-4.18,3.48,-10.06,-5.64,-9.02,-11.05,-11.98,-0.92,-7.61,-5.59,-3.5,-5.07,-6.42,-5.12,-2.61,-6.66,-6.29,-2.09,-4.91,0.1,-2.6,0.61,-4.01,-0.97,-1.83,-1.88,1.19,4.08,3.42,3.99,-0.82,1.23,-0.48,3.19,0.29,2.35,-1.15,2.38,05
-568.99,56.79,-3.29,16.66,9.91,0.26,8.86,-4.77,-6.39,5.46,-3.18,0.36,6.77,-1.89,0.09,1.75,0.62,1.19,-0.02,-0.26,-4.4,2.39,-2.69,2.22,-2.32,1.46,-1.12,3.39,-1.73,0.38,-1.75,0.2,-0.65,1.77,-1.29,-0.14,-1.02,-0.04,-2.58,-1.3,05
-544.31,38.64,-10.81,-1.04,-8.16,-8.61,-4.52,-12.83,-15.3,-3.51,-5.63,-5.0,-6.28,-4.93,-4.33,-6.38,-5.61,-3.57,-4.67,-2.99,-2.29,-2.15,-3.06,0.33,1.33,3.98,2.93,4.25,1.25,3.12,-1.24,0.1,-1.4,1.36,0.77,2.36,0.8,0.47,-1.03,-0.04,05
-588.63,45.68,7.09,14.37,0.9,2.16,-4.74,-6.01,-6.25,0.84,0.98,-6.15,2.53,-0.34,-2.55,0.37,-4.05,0.91,4.23,-0.3,-2.95,-0.62,-4.13,-1.16,-0.68,2.12,2.35,4.07,0.39,0.69,-0.94,-0.39,-0.53,2.56,0.43,1.04,-2.55,-0.9,-0.45,1.28,05
-638.28,29.57,-15.38,5.96,-10.33,-7.85,-11.93,-14.75,-7.8,-3.69,-4.35,-2.08,-6.99,-2.89,-6.14,-3.01,-3.33,-1.79,-5.71,-3.9,-2.42,-0.59,-4.48,-2.11,-3.1,-1.4,-2.44,-0.96,-1.96,3.82,3.11,4.6,4.91,5.41,3.97,6.22,2.32,2.29,-0.55,2.57,05
-413.12,43.73,-11.12,10.96,3.55,-11.61,-2.8,-5.85,-17.47,-2.7,-3.41,-10.4,-3.46,-2.9,-4.22,-2.57,-7.38,-0.75,-3.32,-3.88,-4.87,-1.38,-4.48,-4.82,-5.07,-2.71,-6.16,-2.29,-3.93,-1.41,-2.17,-2.85,-3.8,-1.61,-0.76,0.86,-0.27,0.01,-2.95,-0.93,05
-575.43,42.41,-9.34,0.9,-4.01,-6.37,-10.72,-8.52,-13.16,-0.89,-3.57,-8.89,-0.65,-6.21,-2.92,-5.72,-5.08,-1.38,-5.14,-3.36,-3.26,-1.45,-2.25,2.39,-0.49,1.56,-0.6,2.57,0.81,4.94,1.9,2.11,-0.5,0.4,-1.09,3.13,2.58,3.82,1.8,2.1,05
-550.29,40.68,-8.62,2.18,1.29,-5.89,-4.83,-4.9,-10.22,-5.33,-4.06,-5.87,-4.51,-3.2,-6.38,-0.24,-6.76,-3.21,-4.94,-5.62,-6.42,-2.09,-3.2,-3.27,-4.22,1.12,-3.2,2.33,1.4,2.02,1.93,2.22,-0.17,0.52,-1.67,0.44,-0.23,1.31,-0.59,1.78,05
-528.81,32.9,-15.69,3.78,-10.56,-9.62,-7.13,-12.53,-9.18,-2.1,-6.47,1.93,-3.53,-5.43,0.15,-4.82,-2.57,-2.33,-4.64,-2.27,-3.36,-3.87,-3.17,-3.29,-4.12,1.28,-0.37,6.0,3.98,4.81,3.42,3.58,3.8,5.24,3.1,1.24,-2.22,-2.25,-1.6,2.37,05
-531.05,44.65,-3.25,8.98,-0.37,-3.1,-4.73,-6.2,-15.52,-4.62,-2.94,-5.43,-0.07,-4.85,-4.79,1.19,-9.5,-1.19,-1.99,-4.62,-6.53,-0.39,-4.66,-3.33,-3.41,-2.43,-5.9,-1.23,-3.39,-1.02,-1.14,-0.89,-0.18,-1.83,-2.95,0.78,-1.27,1.22,-1.63,-1.29,05
-562.62,41.8,-16.13,4.2,-11.66,-6.51,-5.67,-12.34,-6.3,-2.25,-5.68,-2.07,-8.79,1.86,-6.2,-3.07,-3.6,-5.87,-6.94,-1.69,-2.39,-2.48,-1.19,0.32,0.63,1.1,2.82,3.82,4.41,5.38,0.22,1.73,-0.92,2.43,1.59,2.55,-1.34,0.18,0.41,0.88,05
-485.17,58.1,-11.31,6.73,0.42,-3.95,-14.69,-13.15,-9.48,-8.01,-6.86,-4.02,-3.58,-4.49,-9.76,-1.45,-2.3,-1.44,-0.84,-2.02,-3.88,-2.77,-3.71,-2.78,-7.1,-0.78,-4.62,-0.76,-1.96,-1.99,-3.99,-2.1,-3.55,-0.9,-2.23,-0.16,-2.53,-2.65,-2.63,2.47,05
-573.1,34.84,-12.48,2.42,-12.02,-7.61,-8.82,-15.45,-8.83,-3.55,-4.15,-7.61,-5.3,-1.9,-7.91,-3.26,-4.84,-3.98,-4.69,1.3,-4.93,2.38,-1.68,1.76,-0.81,1.8,1.38,4.37,2.19,3.49,-0.65,1.29,-0.3,1.77,0.22,-0.47,-1.54,0.5,-0.7,-1.47,05
-581.12,68.78,-0.72,13.58,3.66,-9.15,0.07,-6.22,-6.07,-1.02,0.23,2.0,-4.07,2.47,-3.11,0.28,-5.76,-0.71,-1.88,-0.54,-6.03,3.05,-5.49,-0.9,-1.24,0.43,-0.93,1.57,-1.54,2.79,-1.49,0.07,-0.1,-0.18,0.54,2.11,-0.9,-2.0,-1.48,-0.61,05
-541.52,32.54,-15.07,2.54,-7.04,-14.59,-8.45,-9.65,-9.86,1.19,-6.81,-3.6,-5.28,-3.94,-4.01,-6.82,-3.76,-4.91,-7.33,-6.71,-2.59,-2.53,-0.48,3.9,5.25,8.33,5.75,9.7,1.79,4.02,-2.35,3.59,-1.1,3.27,0.41,2.54,-2.65,-1.89,-1.45,1.89,05
-509.07,48.76,-1.62,13.63,0.29,-9.81,-4.93,-10.24,-4.42,-0.52,-5.13,0.05,0.37,-4.72,-3.04,0.21,-10.38,0.47,-3.65,-0.79,-7.4,-1.25,-4.8,-4.54,-3.31,0.24,-5.22,0.4,-2.69,-0.45,-0.88,1.97,-0.25,2.87,0.96,1.36,-1.65,-1.07,-1.56,0.88,05
-587.36,45.88,8.39,11.81,-1.28,-2.36,6.33,-6.05,-5.47,-3.36,-3.58,-3.2,-2.62,1.04,-3.64,0.85,-0.53,-0.37,-0.37,2.41,-2.55,0.35,-1.51,1.51,0.81,3.31,1.77,4.12,3.6,5.21,2.75,6.29,4.4,7.55,3.99,5.37,2.93,3.2,1.78,3.56,05
-639.47,64.75,-2.55,17.13,19.73,0.96,-1.79,-5.29,-8.21,2.37,-1.74,-5.24,2.24,1.74,-3.13,0.65,3.38,0.43,-4.77,2.53,-1.04,0.66,-6.74,2.06,-2.7,1.09,-3.96,2.42,-1.5,0.36,-0.45,-0.05,-1.52,1.35,-2.93,-0.18,-2.2,0.87,-3.31,-0.27,05
-505.82,64.86,-13.8,9.81,-4.01,-4.74,-9.79,-19.77,-1.11,-2.66,-6.16,-0.36,-2.62,-2.75,-0.59,-2.56,-2.33,-4.9,-3.12,-5.21,-6.41,-0.77,-6.16,-6.51,-2.76,-2.88,-3.8,2.92,0.08,3.26,3.43,4.94,4.88,8.0,6.7,8.06,3.27,3.55,0.64,0.98,05
-533.18,49.27,7.83,8.79,-1.83,3.43,-2.3,-2.89,-6.16,-6.11,2.34,-4.45,-1.52,-1.76,-1.58,-1.66,-5.32,-1.26,-1.53,-2.45,-5.15,-0.32,-4.07,-1.96,-3.72,0.46,-5.24,0.45,-4.36,-0.05,-1.75,1.65,-0.04,4.47,0.03,3.11,-0.16,0.68,0.12,2.87,05
-608.47,42.87,-4.49,4.62,-0.57,-7.18,-5.14,-14.17,-7.68,-1.99,-9.04,-1.78,-8.83,-4.34,-2.24,-9.18,-7.14,-3.33,-5.82,-5.65,-5.56,-2.06,-7.93,-2.8,-4.44,-0.8,-3.06,-0.24,-4.38,0.65,-3.28,-0.01,-2.4,1.86,0.07,4.4,2.67,5.46,2.69,2.76,05
-561.31,46.55,-7.24,8.58,0.54,-2.77,-6.61,-6.74,-14.28,-2.83,-3.37,-7.0,2.16,-2.83,-3.89,1.57,-7.7,-1.93,-1.1,-2.53,-2.14,-1.87,-2.05,-2.61,-4.92,-0.14,-4.26,-2.06,-1.73,-1.72,-1.88,-0.6,-2.17,0.64,0.18,1.41,-0.04,1.2,-1.07,2.76,05
-552.31,29.31,-13.67,-0.21,-15.77,-11.49,-7.97,-14.87,-7.99,-5.82,-6.41,-7.19,-5.03,-1.67,-0.83,2.72,-0.58,2.03,-0.45,3.07,1.41,2.57,-0.77,2.45,-1.54,0.45,-1.96,-0.02,-1.34,0.33,-2.42,0.54,-1.11,2.15,0.59,1.12,-0.31,1.13,-2.27,1.27,05
-506.62,43.64,-8.16,7.37,3.81,-6.74,0.65,-0.03,-8.29,3.58,-4.78,0.47,0.26,-1.4,0.81,-0.65,-4.92,-0.28,-2.76,-0.71,-4.15,0.84,-4.21,-1.42,-3.22,0.69,-2.18,3.02,0.52,3.29,0.73,1.86,0.66,2.97,3.11,4.31,2.11,3.7,2.05,2.35,05
-497.95,35.51,-4.43,9.14,-5.89,-7.72,-8.3,-11.47,-11.06,0.89,-8.73,-5.62,-0.81,-4.57,-6.06,-3.71,-2.55,-3.7,-4.99,-1.84,-4.72,-0.38,-2.02,1.64,-4.79,2.45,-0.0,2.19,0.91,1.62,0.99,2.22,1.5,2.38,-0.86,1.97,0.93,3.42,-0.3,2.74,05
-616.24,58.48,4.84,18.65,12.85,6.11,7.95,-6.12,-2.87,6.3,-3.7,0.37,6.72,-0.01,1.51,2.58,-0.65,1.79,0.25,-0.12,-2.46,1.01,-3.43,1.35,-1.59,1.09,-2.15,4.87,-2.64,-0.17,-2.18,2.06,0.11,1.34,-1.73,-1.04,-0.77,0.24,-2.08,-1.64,05
-572.95,45.34,-14.99,-2.81,-9.11,-9.68,-3.86,-12.31,-14.84,-4.56,-4.72,-6.24,-6.51,-4.45,-4.2,-7.08,-5.48,-5.22,-4.07,-1.15,0.18,2.13,-0.2,-0.34,-1.45,0.4,0.48,4.92,0.54,4.92,1.81,3.29,0.18,-0.32,-1.86,2.06,0.62,0.45,-2.25,-0.05,05
-540.64,53.29,7.4,17.97,1.31,-0.07,-1.2,-1.88,-10.66,-1.68,2.0,-6.97,-0.19,-0.18,-1.82,0.18,-3.52,0.59,-0.23,-0.63,-4.41,1.49,-2.79,-3.94,-2.8,0.17,-3.6,2.37,-0.77,-0.26,-0.15,-0.14,0.5,3.33,3.64,5.45,2.99,2.35,1.02,3.25,05
-523.14,32.35,-23.33,-4.18,-12.89,-14.49,-13.07,-16.62,-10.83,-5.69,-5.76,-5.96,-11.02,-2.19,-13.57,-8.97,-9.8,-7.18,-7.91,-2.86,0.78,2.68,-0.0,1.87,-0.0,0.88,-0.85,0.58,-0.29,3.41,0.16,2.46,0.8,1.23,-0.13,1.09,0.45,0.66,-0.76,0.26,05
-446.72,48.95,-13.26,13.39,6.02,-11.87,-2.47,-7.05,-19.52,0.13,-3.03,-11.58,-3.0,-1.96,-5.67,-1.98,-7.37,-0.32,-3.83,-2.01,-5.37,-2.03,-3.03,-4.74,-3.93,-1.73,-5.39,-1.78,-4.18,-0.75,-2.86,-3.09,-4.94,-2.8,-3.22,0.31,0.17,2.38,-0.53,0.57,05
-546.09,41.97,-7.73,0.93,-4.41,-8.19,-9.57,-10.19,-16.06,-3.13,-4.58,-11.76,-2.64,-5.51,-4.15,-6.35,-4.86,-2.16,-6.77,-3.07,-5.13,-2.67,-7.53,-1.34,-4.55,-0.91,-1.07,2.75,3.23,6.68,2.82,2.94,-1.84,-0.52,-0.35,5.1,3.84,6.45,2.17,2.58,05
-551.46,37.96,-9.71,2.45,-2.33,-6.82,-8.46,-3.53,-12.63,-7.36,-2.97,-7.85,-6.69,-3.32,-8.0,-2.48,-6.95,-3.53,-6.25,-4.76,-6.51,-2.75,-4.96,-2.78,-4.51,1.13,-1.21,1.7,1.91,1.76,-0.57,0.74,-0.61,-0.84,-1.35,0.85,0.33,2.14,0.41,0.49,05
-494.72,34.72,-18.74,-2.46,-10.79,-15.93,-10.21,-13.5,-11.73,-0.28,-7.59,0.95,-6.05,-3.58,-1.02,-5.46,-3.19,-2.8,-7.18,-2.52,-5.41,-4.61,-2.67,-0.78,0.58,6.05,2.22,9.26,4.23,6.47,5.07,3.29,0.67,0.87,-0.63,1.54,0.16,0.21,-2.11,-2.21,05
-349.33,30.41,-20.52,1.31,-11.87,-3.83,-13.36,-13.01,-14.11,-7.96,-6.11,-4.51,-7.56,-5.35,-4.48,-0.2,-7.98,2.59,1.73,4.13,2.86,5.11,3.75,1.36,-0.09,1.07,-2.36,2.95,1.65,-0.59,-0.41,-0.28,1.23,0.82,-2.76,2.45,1.67,1.56,-2.52,-0.49,05
-443.62,30.32,-23.78,3.36,-15.07,-7.63,-3.0,-13.51,-2.78,-4.23,-4.13,-2.88,-7.36,-0.44,-4.48,-0.52,0.13,2.92,1.05,3.8,1.52,0.88,-1.43,0.61,1.04,3.35,3.28,0.75,-1.69,-0.76,-0.2,3.09,-0.42,1.48,1.25,0.25,-0.89,1.89,0.25,1.55,05
-336.18,42.3,-18.45,10.39,-11.74,-2.31,-6.09,-15.5,-5.29,-6.79,-7.44,-1.56,-5.47,-1.32,-5.31,2.29,-3.46,-3.01,-0.54,-0.12,-1.8,3.58,1.52,6.67,2.53,7.33,7.27,8.4,5.67,6.86,3.87,5.41,1.7,2.3,1.57,3.89,0.52,2.76,-1.41,1.69,05
